,molecule_cheml_id,standard_value,canonical_smiles,bioactivity_class
235,CHEMBL336102,3960.0,CCC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1ccncc1,intermediate
236,CHEMBL132066,8900.0,CC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1cccnc1,intermediate
237,CHEMBL488,18500.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
238,CHEMBL41429,2900.0,CCN1CCc2cccc(C(c3ccc(F)cc3)n3cncn3)c21,intermediate
239,CHEMBL63297,190.0,Fc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,active
240,CHEMBL416616,62.0,CCn1ccc2cccc(C(c3ccc(F)cc3)n3ccnc3)c21,active
241,CHEMBL294361,30.0,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active
242,CHEMBL65328,590.0,Cc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,active
243,CHEMBL294361,10000.0,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,inactive
244,CHEMBL63336,4300.0,COc1ccc(Br)c2c1CCC1C(c3ccncc3)C21,intermediate
245,CHEMBL41761,41.0,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,active
246,CHEMBL304222,330.0,Oc1ccc2c(c1)CCC1C(c3ccncc3)C21,active
247,CHEMBL39423,200.0,CCn1ccc2cc(Br)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active
248,CHEMBL419619,1400.0,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,intermediate
249,CHEMBL488,18500.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
250,CHEMBL288695,110.0,CCN1CCc2cccc(C(c3cccc(Cl)c3)n3ccnc3)c21,active
251,CHEMBL66673,3350.0,COc1cccc2c1CCC1C(c3ccncc3)C21,intermediate
252,CHEMBL291646,200.0,Clc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,active
253,CHEMBL287950,90.0,CCN1CCc2cc(Br)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active
254,CHEMBL39403,61.5,CCN1CCc2cccc(C(c3ccc(F)cc3)n3ccnc3)c21,active
255,CHEMBL488,18500.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
256,CHEMBL285193,70.0,CCn1ccc2cccc(C(c3ccc(Br)cc3)n3ccnc3)c21,active
257,CHEMBL67842,69.0,COc1ccc2c(c1)CCC1C(c3ccncc3)C21,active
258,CHEMBL304788,880.0,Clc1ccc(C(C2Cc3ccccc3O2)n2cncn2)c(Cl)c1,active
259,CHEMBL294360,2170.0,Fc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)cc1,intermediate
260,CHEMBL287967,170.0,CCn1ccc2cccc(C(c3cccc(Cl)c3)n3ccnc3)c21,active
261,CHEMBL65590,5000.0,Oc1cccc2c1CCC1C(c3ccncc3)C21,intermediate
262,CHEMBL304583,66.0,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active
263,CHEMBL294361,61.0,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active
264,CHEMBL66867,370.0,COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,active
265,CHEMBL289945,55.0,CCn1ccc2cccc(C(c3ccc(Cl)cc3)n3ccnc3)c21,active
266,CHEMBL288804,63.0,CCN1CCc2cc(Cl)cc(C(c3ccc(F)cc3)n3ccnc3)c21,active
267,CHEMBL419619,920.0,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,active
268,CHEMBL65549,52020.0,Clc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)c(Cl)c1,inactive
269,CHEMBL294357,3000.0,Clc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)cc1,intermediate
270,CHEMBL419619,2800.0,COc1cc2c(cc1Br)CCC1C(c3ccncc3)C21,intermediate
271,CHEMBL304903,185.0,c1ccc2c(c1)CCC1C(c3ccncc3)C21,active
272,CHEMBL422610,950.0,CC12CCC3C(Cc4c5c(nn4C/C=C/c4ccccc4)C(=O)CCC53C)C1CCC2=O,active
273,CHEMBL131414,800.0,CC12CCC3C(Cc4nn(C/C=C/c5ccccc5)c5c4C3(C)CCC5=O)C1CCC2=O,active
274,CHEMBL129883,490.0,CC12CCC3C(Cc4c5c(nn4Cc4ccc([N+](=O)[O-])cc4)C(=O)CCC53C)C1CCC2=O,active
275,CHEMBL132530,370.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
276,CHEMBL336383,658.0,CC12CCC3C(Cc4nn(Cc5ccc([N+](=O)[O-])cc5)c5c4C3(C)CCC5=O)C1CCC2=O,active
277,CHEMBL133240,342.0,CC12CCC3C(Cc4nn(Cc5ccccc5)c5c4C3(C)CCC5=O)C1CCC2=O,active
278,CHEMBL132563,236.0,CC12CCC3C(Cc4n[nH]c5c4C3(C)CCC5=O)C1CCC2=O,active
279,CHEMBL130546,245.0,CC12CCC3C(Cc4c5c(nn4Cc4ccccc4)C(=O)CCC53C)C1CCC2=O,active
280,CHEMBL176452,1000.0,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
281,CHEMBL176452,700.0,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
282,CHEMBL172263,2000.0,CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
283,CHEMBL172263,4000.0,CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
284,CHEMBL174308,200.0,CC(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
285,CHEMBL174407,200.0,CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
286,CHEMBL174407,600.0,CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
287,CHEMBL368631,440.0,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
288,CHEMBL368631,200.0,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
289,CHEMBL26651,140.0,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
290,CHEMBL26651,85.0,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
291,CHEMBL287574,7000.0,Nc1ccc(C23CC2C(=O)NC3=O)cc1,intermediate
292,CHEMBL287574,11000.0,Nc1ccc(C23CC2C(=O)NC3=O)cc1,inactive
293,CHEMBL369603,2000.0,Nc1ccc(C23CC2C(=O)N(Cc2ccccc2)C3=O)cc1,intermediate
294,CHEMBL369603,7000.0,Nc1ccc(C23CC2C(=O)N(Cc2ccccc2)C3=O)cc1,intermediate
295,CHEMBL174909,150.0,CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
296,CHEMBL174909,40.0,CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,active
297,CHEMBL354401,2500.0,CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
298,CHEMBL354401,7000.0,CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
299,CHEMBL176539,2000.0,C#CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
300,CHEMBL488,8000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
301,CHEMBL488,14000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
302,CHEMBL368732,2500.0,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,intermediate
303,CHEMBL368732,14000.0,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,inactive
304,CHEMBL268918,60.0,CCCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
305,CHEMBL268209,250.0,CCCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
306,CHEMBL8333,270.0,CCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
307,CHEMBL266532,280.0,CCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
308,CHEMBL1078534,300.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
309,CHEMBL267668,140.0,CCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
310,CHEMBL8254,60.0,CCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
311,CHEMBL8417,180.0,CCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
312,CHEMBL1078534,530.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
313,CHEMBL8315,520.0,C[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
314,CHEMBL274878,620.0,C[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
315,CHEMBL8646,200.0,CCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
316,CHEMBL8498,250.0,CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
317,CHEMBL8313,54.0,CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
318,CHEMBL440832,54.0,CCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
319,CHEMBL266350,76.0,CCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,active
320,CHEMBL2112301,20000.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccccn3)=CC[C@@H]12,inactive
321,CHEMBL23334,3700.0,COc1cccc2c1C/C(=C/c1ccncc1)C2=O,intermediate
322,CHEMBL23394,1300.0,Oc1ccc2c(c1)CC(Cc1ccncc1)CC2,intermediate
323,CHEMBL283782,14000.0,COc1cccc2c1CC(Cc1ccncc1)C2=O,inactive
324,CHEMBL26279,3400.0,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,intermediate
325,CHEMBL24233,1200.0,c1ccc2c(c1)CCC(Cc1ccncc1)C2,intermediate
326,CHEMBL442262,4800.0,COc1ccc2c(c1)C/C(=C\c1ccncc1)C2=O,intermediate
327,CHEMBL288093,23000.0,COc1cccc2c1C/C(=C\c1ccncc1)C2=O,inactive
328,CHEMBL23485,1000.0,Oc1cccc2c1CC(Cc1ccncc1)C2,active
329,CHEMBL24115,6400.0,COc1cccc2c1CC(Cc1ccncc1)C2,intermediate
330,CHEMBL432751,1800.0,C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(c3cccnc3)=CCC12,intermediate
331,CHEMBL23646,240.0,COc1ccc2c(c1)CC(Cc1ccncc1)C2,active
332,CHEMBL279940,750.0,Oc1ccc2c(c1)CCC(Cc1ccncc1)C2,active
333,CHEMBL285155,6300.0,COc1ccc2c(c1)C/C(=C/c1ccncc1)C2=O,intermediate
334,CHEMBL23484,17000.0,O=C1c2ccccc2CC1Cc1ccncc1,inactive
335,CHEMBL285973,5500.0,O=C1/C(=C\c2ccncc2)Cc2ccccc21,intermediate
336,CHEMBL23364,530.0,Oc1cccc2c1CCC(Cc1ccncc1)C2,active
337,CHEMBL84230,50000.0,C[C@]12CCC3C(CC[C@H]4CC(=O)CC[C@]34C)C1CC=C2c1cccnc1,inactive
338,CHEMBL24014,1900.0,Oc1ccc2c(c1)CC(Cc1ccncc1)C2,intermediate
339,CHEMBL23148,590.0,COc1cccc2c1CCC(Cc1ccncc1)C2,active
340,CHEMBL2112299,20000.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccncc3)=CC[C@@H]12,inactive
341,CHEMBL22485,4200.0,O=C1c2cccc(O)c2CC1Cc1ccncc1,intermediate
342,CHEMBL23365,4300.0,COc1ccc2c(c1)CC(Cc1ccncc1)CC2,intermediate
343,CHEMBL24593,2400.0,c1ccc2c(c1)CC(Cc1ccncc1)C2,intermediate
344,CHEMBL284934,22000.0,O=C1/C(=C/c2ccncc2)Cc2c(O)cccc21,inactive
345,CHEMBL26065,19000.0,O=C1/C(=C/c2ccncc2)Cc2cc(O)ccc21,inactive
346,CHEMBL23097,230.0,COc1ccc2c(c1)CCC(Cc1ccncc1)C2,active
347,CHEMBL254328,20000.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,inactive
348,CHEMBL23150,25000.0,O=C1/C(=C/c2ccncc2)Cc2ccccc21,inactive
349,CHEMBL24279,9300.0,O=C1c2ccc(O)cc2CC1Cc1ccncc1,intermediate
350,CHEMBL301106,350.0,c1cnc2c(c1)C(CCCn1ccnc1)CCC2,active
351,CHEMBL159073,40.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active
352,CHEMBL351167,1100.0,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,intermediate
353,CHEMBL288242,3500.0,C[C@]12CCC(=O)C(S)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,intermediate
354,CHEMBL163420,92.9,N#CCCCC1CCCc2cncn21,active
355,CHEMBL460382,3560.0,c1cc(CCn2ccnc2)c2ccsc2c1,intermediate
356,CHEMBL2113619,3700.0,C[C@]12CCC(=O)C(SCC#N)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
357,CHEMBL9298,39.0,N#Cc1ccc(C2CCCc3cncn32)cc1,active
358,CHEMBL442373,2300.0,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,intermediate
359,CHEMBL488,18500.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
360,CHEMBL55144,920.0,c1cn(CCC2CCCc3occc32)cn1,active
361,CHEMBL291700,440.0,c1cn(CCC2CCCc3sccc32)cn1,active
362,CHEMBL349822,15.0,N#Cc1ccc(Cn2ccnc2)cc1,active
363,CHEMBL421149,43.0,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,active
364,CHEMBL293122,500.0,C1=C(CCn2ccnc2)c2cccnc2CC1,active
365,CHEMBL299066,3060.0,c1cc2cc(-n3ccnc3)ccc2cn1,intermediate
366,CHEMBL41517,800.0,C[C@]12CCC(=O)C(SCF)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,active
367,CHEMBL41033,3800.0,C[C@]12CCC(=O)C(S)=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,intermediate
368,CHEMBL57513,680.0,C(\Cn1ccnc1)=C1\CCCc2sccc21,active
369,CHEMBL301608,111000.0,c1cnc2c(c1)CCCC2n1ccnc1,inactive
370,CHEMBL350922,390.0,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,active
371,CHEMBL1203766,7.6,Brc1ccc(C2CCCc3cncn32)cc1.Cl,active
372,CHEMBL54803,350.0,c1cc(CCn2ccnc2)c2cccnc2c1,active
373,CHEMBL307160,970.0,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,active
374,CHEMBL53644,700.0,c1ccc2c(c1)CCCC2CCn1ccnc1,active
375,CHEMBL163413,1000.0,O=C(O)c1ccc(C2CCCc3cncn32)cc1,active
376,CHEMBL1203760,21.0,CCOC(=O)c1ccc(C2CCCc3cncn32)cc1.Cl,active
377,CHEMBL442542,860.0,C[C@]12CCC(=O)C(SCCl)=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,active
378,CHEMBL158635,550.0,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,active
379,CHEMBL162496,15.0,Cc1cncn1Cc1ccc(C#N)cc1,active
380,CHEMBL161530,2100.0,O=c1ccoc2c(Cn3ccnc3)ccc(Br)c12,intermediate
381,CHEMBL290309,4400.0,COCOC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O,intermediate
382,CHEMBL292899,380.0,c1cnc2c(c1)C(CCn1ccnc1)CCC2,active
383,CHEMBL298720,1380.0,c1cc2ccc(Cn3ccnc3)cc2cn1,intermediate
384,CHEMBL355905,860.0,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,active
385,CHEMBL1203757,17.6,Cc1ccc(C2CCCc3cncn32)cc1.Cl,active
386,CHEMBL468419,6.4,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,active
387,CHEMBL468419,0.03,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,active
388,CHEMBL53290,220.0,C1=C(CCCn2ccnc2)c2cccnc2CC1,active
389,CHEMBL40432,940.0,C[C@]12CCC(=O)C(SCCl)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,active
390,CHEMBL78322,940.0,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,active
391,CHEMBL56059,6000.0,C(\Cn1ccnc1)=C1/CCCc2occc21,intermediate
392,CHEMBL2113524,2700.0,C[C@]12CCC(=O)C(SC(F)F)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
393,CHEMBL291279,10000.0,COCSC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O,inactive
394,CHEMBL55083,2400.0,C(\Cn1ccnc1)=C1\CCCc2occc21,intermediate
395,CHEMBL161230,240.0,N#Cc1ccc(Cn2ccnc2)c2occc(=O)c12,active
396,CHEMBL52509,6400.0,c1cnc2c(c1)C(n1ccnc1)CCC2,intermediate
397,CHEMBL55558,3900.0,C(\Cn1ccnc1)=C1/CCCc2sccc21,intermediate
398,CHEMBL9298,52.0,N#Cc1ccc(C2CCCc3cncn32)cc1,active
399,CHEMBL1203762,2.0,Cl.N#Cc1ccc(C2CCc3cncn32)cc1,active
400,CHEMBL39248,4400.0,CSC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O,intermediate
401,CHEMBL132530,370.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
402,CHEMBL421829,89.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12,active
403,CHEMBL300109,160.0,c1cnc2c(c1)C(Cn1ccnc1)CCC2,active
404,CHEMBL162834,14.1,N#Cc1ccc(C2CCCCc3cncn32)cc1,active
405,CHEMBL488,1700.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
406,CHEMBL488,30000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
407,CHEMBL288190,350.0,C[C@]12CCC(=O)C(O)=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,active
408,CHEMBL39434,1200.0,CSCSC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O,intermediate
409,CHEMBL53068,170.0,C1=C(Cn2ccnc2)c2cccnc2CC1,active
410,CHEMBL158984,100.0,O=c1ccoc2cc(Cn3ccnc3)ccc12,active
411,CHEMBL157925,3700.0,O=c1ccoc2cc(Cn3cnnc3)ccc12,intermediate
412,CHEMBL348913,14.3,OCc1ccc(C2CCCc3cncn32)cc1,active
413,CHEMBL9298,4.6,N#Cc1ccc(C2CCCc3cncn32)cc1,active
414,CHEMBL123494,4100.0,CCCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate
415,CHEMBL70901,4600.0,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,intermediate
416,CHEMBL2051951,19000.0,CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
417,CHEMBL124230,23000.0,CC[C@]1(c2ccncc2)C[C@H](C)C(=O)NC1=O,inactive
418,CHEMBL9687,8000.0,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,intermediate
419,CHEMBL488,6130.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
420,CHEMBL488,8300.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
421,CHEMBL9298,200.0,N#Cc1ccc(C2CCCc3cncn32)cc1,active
422,CHEMBL357775,16600.0,CN1C(=O)CC(c2ccc(N)cc2)C1=O,inactive
423,CHEMBL357775,10040.0,CN1C(=O)CC(c2ccc(N)cc2)C1=O,inactive
424,CHEMBL338746,26000.0,CCCCCCCC[C@H]1C[C@](CCCCCCCC)(c2ccncc2)C(=O)NC1=O,inactive
425,CHEMBL88412,1600.0,CCCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate
426,CHEMBL333185,8700.0,CCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate
427,CHEMBL9165,200.0,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active
428,CHEMBL305483,1200.0,Nc1ccc(C2(C3CCCC3)CCC(=O)NC2=O)cc1,intermediate
429,CHEMBL9179,800.0,O=C1/C(=C\c2ccncc2)C(c2ccccc2)c2ccccc21,active
430,CHEMBL95109,91.0,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
431,CHEMBL124118,93000.0,CC[C@]1(c2ccncc2)C[C@@H](C)C(=O)NC1=O,inactive
432,CHEMBL269761,200000.0,CC[C@]1(c2ccncc2)CC(C)(C)C(=O)NC1=O,inactive
433,CHEMBL331522,2400.0,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate
434,CHEMBL330452,63000.0,CC[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive
435,CHEMBL1394757,370000.0,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
436,CHEMBL488,5200.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
437,CHEMBL151212,13500.0,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive
438,CHEMBL151212,8400.0,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,intermediate
439,CHEMBL1096024,3500.0,COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,intermediate
440,CHEMBL331522,2800.0,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,intermediate
441,CHEMBL97542,3800.0,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,intermediate
442,CHEMBL488,37000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
443,CHEMBL151691,15660.0,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O,inactive
444,CHEMBL151691,10040.0,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O,inactive
445,CHEMBL2111801,3000.0,CCCCCCCC[C@H]1C[C@@](CC)(c2ccncc2)C(=O)NC1=O,intermediate
446,CHEMBL70901,300.0,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,active
447,CHEMBL70901,150.0,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,active
448,CHEMBL149238,12500.0,CC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive
449,CHEMBL149238,10040.0,CC1(c2ccc(N)cc2)CC(=O)NC1=O,inactive
450,CHEMBL148903,20000.0,Nc1ccc(C2CC(=O)NC2=O)cc1,inactive
451,CHEMBL148903,10200.0,Nc1ccc(C2CC(=O)NC2=O)cc1,inactive
452,CHEMBL95919,41.0,Oc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
453,CHEMBL113647,8000.0,O=C(OCc1cccnc1)C12CC3CC(CC(C3)C1)C2,intermediate
454,CHEMBL110524,5600.0,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,intermediate
455,CHEMBL112908,20000.0,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,inactive
456,CHEMBL112292,16000.0,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,inactive
457,CHEMBL112509,4600.0,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,intermediate
458,CHEMBL157101,16000.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive
459,CHEMBL317935,13000.0,C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,inactive
460,CHEMBL114447,1500.0,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2,intermediate
461,CHEMBL113242,580.0,O=C(OCc1ccncc1)C12CC3CC(CC(C3)C1)C2,active
462,CHEMBL325461,36000.0,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,inactive
463,CHEMBL109347,3200.0,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2,intermediate
464,CHEMBL431843,51000.0,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,inactive
465,CHEMBL309113,1200.0,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O,intermediate
466,CHEMBL323546,13900.0,O=C(Cc1ccncc1)Oc1ccccc1,inactive
467,CHEMBL102981,2100.0,CC(C(=O)OC1CCCCC1)c1ccncc1,intermediate
468,CHEMBL441404,3600.0,CCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate
469,CHEMBL89046,245000.0,C[C@]1(c2ccncc2)CCC(=O)NC1=O,inactive
470,CHEMBL313485,3200.0,CCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,intermediate
471,CHEMBL25700,1900.0,C#C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,intermediate
472,CHEMBL24021,260.0,CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active
473,CHEMBL105298,240.0,CC1CCC(C(C)C)C(OC(=O)Cc2ccncc2)C1,active
474,CHEMBL24897,4000.0,CC12CCC3C(C[C@@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,intermediate
475,CHEMBL24410,320.0,C=C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,active
476,CHEMBL321729,2000.0,CC1CCC(OC(=O)Cc2ccncc2)CC1,intermediate
477,CHEMBL104126,9700.0,CC(C)CC(C)OC(=O)Cc1ccncc1,intermediate
478,CHEMBL314351,31000.0,CCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,inactive
479,CHEMBL274826,300.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
480,CHEMBL1629804,110.0,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
481,CHEMBL104047,89.0,O=C(Cc1ccncc1)OC12CC3CC(CC(C3)C1)C2,active
482,CHEMBL312960,21000.0,CCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,inactive
483,CHEMBL302741,56000.0,CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2=O,inactive
484,CHEMBL105044,3200.0,CC1(OC(=O)Cc2ccncc2)CCCCC1,intermediate
485,CHEMBL102536,97.0,CC1(C)C2CCC1(C)C(OC(=O)Cc1ccncc1)C2,active
486,CHEMBL334391,530.0,CC12CCC3C(CCC4=C(Oc5ccccc5)C(=O)CCC43C)C1CCC2=O,active
