molecule_cheml_id,standard_value,canonical_smiles
CHEMBL4170393,11900.0,Cc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1
CHEMBL4172955,11200.0,O=[N+]([O-])c1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)[nH]c3ccccc23)cc1
CHEMBL4165064,3500.0,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1
CHEMBL4174637,2700.0,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)cc1
CHEMBL4163983,3500.0,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)cc1
CHEMBL4159524,4000.0,O=[N+]([O-])c1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL4167430,5500.0,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)cc1
CHEMBL4167841,9800.0,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(F)cc2)cc1
CHEMBL4175698,15300.0,N#Cc1ccc(C(c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL4171198,2700.0,O=S(=O)(NCCc1c(C(c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4160591,3400.0,O=S(=O)(NCCc1c(C(c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1
CHEMBL4169756,7600.0,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)[nH]c2ccccc12)c1ccc(Br)cc1
CHEMBL4159101,5400.0,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4167098,4400.0,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1
CHEMBL4159184,3800.0,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Br)cc2)[nH]c2ccccc12)c1ccc(Br)cc1
CHEMBL4163649,3200.0,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4174326,2300.0,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1
CHEMBL4173941,700.0,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccc(O)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1
CHEMBL4166016,1400.0,O=S(=O)(NCCc1c(C(c2ccc(O)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4170504,1300.0,O=S(=O)(NCCc1c(C(c2ccc(O)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[nH]c2ccccc12)c1ccc(C(F)(F)F)cc1
CHEMBL4162572,2300.0,O=[N+]([O-])c1cccc(S(=O)(=O)NCCc2c(C(c3ccc(O)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3cccc([N+](=O)[O-])c3)[nH]c3ccccc23)c1
CHEMBL4162163,4100.0,Cc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1
CHEMBL4172837,2800.0,O=[N+]([O-])c1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)[nH]c3ccccc23)cc1
CHEMBL4161859,800.0,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1
CHEMBL4169784,4200.0,O=S(=O)(NCCc1c(C(c2ccccc2O)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4176982,1700.0,O=[N+]([O-])c1cccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3cccc([N+](=O)[O-])c3)[nH]c3ccccc23)c1
CHEMBL4166364,4600.0,O=[N+]([O-])c1ccccc1S(=O)(=O)NCCc1c(C(c2ccccc2O)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccccc2[N+](=O)[O-])[nH]c2ccccc12
CHEMBL4173619,2500.0,COc1ccc(S(=O)(=O)NCCc2c(C(c3cc(OC)c(O)c(OC)c3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1
CHEMBL4162907,8800.0,O=S(=O)(NCCc1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL4170175,3900.0,CCn1c2ccccc2c2ccc(C(c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)cc21
CHEMBL4159550,2800.0,COc1ccc(S(=O)(=O)NCCc2c(C3(c4[nH]c5ccccc5c4CCNS(=O)(=O)c4ccc(OC)cc4)C(=O)Nc4ccccc43)[nH]c3ccccc23)cc1
CHEMBL4166769,8300.0,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1
CHEMBL4174670,11900.0,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc([N+](=O)[O-])c1
CHEMBL4168266,9800.0,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-]
CHEMBL157101,2600.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL1444,1.9,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL1444,49.5,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL4175438,51.2,Fc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2ccnc2)cc1
CHEMBL4167569,82.9,Fc1ccc2c(Cn3ccnc3)c(-c3ccc(Cl)cc3)[nH]c2c1
CHEMBL4171996,32.3,Fc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2ccnc2)cc1
CHEMBL4164126,260.8,Clc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2ccnc2)cc1
CHEMBL4163704,36.1,COc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2ccnc2)cc1
CHEMBL4174373,276.8,COc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2ccnc2)cc1
CHEMBL4160335,108.7,COc1ccc2c(Cn3ccnc3)c(-c3ccc(F)cc3)[nH]c2c1
CHEMBL4170941,1058.0,COc1ccc2c(Cn3ccnc3)c(-c3ccc(Cl)cc3)[nH]c2c1
CHEMBL4161789,210.6,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1
CHEMBL4172433,2635.0,Clc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1
CHEMBL4176600,54.4,Fc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2cncn2)cc1
CHEMBL4165988,217.4,Fc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1
CHEMBL4161492,96.9,Fc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1
CHEMBL4169419,207.5,Clc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1
CHEMBL4169808,14.1,COc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2cncn2)cc1
CHEMBL4159159,196.5,COc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1
CHEMBL4173231,237.6,COc1ccc2c(Cn3cncn3)c(-c3ccc(F)cc3)[nH]c2c1
CHEMBL4162549,7772.0,COc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1
CHEMBL4162931,58.3,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2cncn2)OCO4)cc1
CHEMBL4170868,677.4,Clc1ccc(-c2[nH]c3cc4c(cc3c2Cn2cncn2)OCO4)cc1
CHEMBL129795,3800.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
CHEMBL4210489,1610.0,C#Cc1c(-c2ccccc2)[nH]c2ccccc12
CHEMBL4209034,3050.0,c1cncc(-c2cc3ccccc3[nH]2)c1
CHEMBL469266,9000.0,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)cc2c1
CHEMBL4216885,3880.0,Cn1c(-c2ccccc2)cc2cc([N+](=O)[O-])ccc21
CHEMBL4212655,6870.0,Cc1ccccc1-c1cc2cc([N+](=O)[O-])ccc2[nH]1
CHEMBL1424243,22810.0,Clc1ccc2[nH]c(-c3ccccc3)cc2c1
CHEMBL509962,3340.0,N#Cc1ccc2[nH]c(-c3ccccc3)cc2c1
CHEMBL4204862,39710.0,Brc1ccc2[nH]c(-c3ccccc3)cc2c1
CHEMBL4207850,11500.0,N#Cc1ccc2[nH]c(-c3cccnc3)cc2c1
CHEMBL1444,9.95,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL3099695,1584.89,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1
CHEMBL287677,794.33,N#Cc1ccc([C@H]2CCCc3cncn32)cc1
CHEMBL446083,100.0,CN1C(=O)CCc2cc(-c3cccnc3)ccc21
CHEMBL4207995,31622.78,CC1(C)CC(=O)c2c(noc2Cc2ccccc2)C1
CHEMBL4212612,31622.78,COc1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1
CHEMBL4211193,19952.62,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(N)=O)cc2)C1
CHEMBL4212918,31622.78,CN1CCN(C(=O)c2ccc(Cc3onc4c3C(=O)CC(C)(C)C4)cc2)CC1=O
CHEMBL4214618,31622.78,CN(CCO)C(=O)c1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1
CHEMBL4207348,19952.62,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(=O)N3CC[C@@H](O)C3)cc2)C1
CHEMBL165,25000.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
CHEMBL264401,50000.0,c1ccc(-c2nsc(-c3ccccc3)n2)cc1
CHEMBL1939366,240.0,c1cncc(-c2nsc(-c3cccnc3)n2)c1
CHEMBL118266,4.0,c1cncc(-c2csc(-c3cccnc3)n2)c1
CHEMBL1399,1.5,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
CHEMBL4227385,0.42,Oc1ccccc1-c1csc(-c2ncccn2)n1
CHEMBL4227979,3045.68,Oc1cccc(-c2csc(-c3ncccn3)n2)c1
CHEMBL4227126,5715.79,Oc1ccc(-c2csc(-c3ncccn3)n2)cc1
CHEMBL4228236,3591.14,Cc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1
CHEMBL4229074,3000.88,COc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1
CHEMBL4228495,3565.19,Oc1ccc(Cl)cc1-c1csc(-c2ncccn2)n1
CHEMBL4224728,1181.36,COc1ccccc1-c1csc(-c2ncccn2)n1
CHEMBL4228753,176.82,COc1cccc(-c2csc(-c3ncccn3)n2)c1
CHEMBL4224993,3187.68,COc1ccc(-c2csc(-c3ncccn3)n2)cc1
CHEMBL4229012,1703.22,Clc1ccccc1-c1csc(-c2ncccn2)n1
CHEMBL4225257,3253.28,Clc1cccc(-c2csc(-c3ncccn3)n2)c1
CHEMBL4229272,3409.25,Clc1ccc(-c2csc(-c3ncccn3)n2)cc1
CHEMBL4225521,1092.68,c1ccc(-c2csc(-c3ncccn3)n2)nc1
CHEMBL4228303,3321.79,c1cnc(-c2nc(-c3cccnc3)cs2)nc1
CHEMBL4227458,935.46,c1cnc(-c2nc(-c3ccncc3)cs2)nc1
CHEMBL4224875,2600.71,c1cnc(-c2nc(-c3ccco3)cs2)nc1
CHEMBL4227725,3482.15,c1cnc(-c2nc(-c3cccs3)cs2)nc1
CHEMBL4228819,3345.23,c1cnc(-c2nc(-c3cc4ccccc4o3)cs2)nc1
CHEMBL4225998,1804.56,c1cnc(-c2nc(-c3cc4ccccc4s3)cs2)nc1
CHEMBL4228031,1984.4,Cn1c(-c2csc(-c3ncccn3)n2)nc2ccccc21
CHEMBL4228244,999.74,c1cnc(-c2nc(-c3nc4ccccc4s3)cs2)nc1
CHEMBL157101,951.48,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL4129721,10000.0,CC(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1
CHEMBL4126996,10000.0,O=S(=O)(C1CC1)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1
CHEMBL4288256,10000.0,O=S(=O)(c1cccc(OC(F)(F)F)c1)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1
CHEMBL4126284,10000.0,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1
CHEMBL4128368,1000.0,O=S(=O)(N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1)C(F)(F)F
CHEMBL4289930,350.0,CC(=O)N1CCN(c2ccc(CO[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)OC3)cc2)CC1
CHEMBL4439573,6445.0,Fc1cc2nc(-c3cncnc3C(F)(F)F)n(C3CC3)c2cc1F
CHEMBL4516755,490.0,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1
CHEMBL4537791,160.0,O=S(=O)(Cc1ccccc1)Nc1ccc2[nH]ccc2c1
CHEMBL4464506,750.0,O=S(=O)(Cc1ccccc1)NCCc1c[nH]c2ccccc12
CHEMBL1371590,200.0,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1
CHEMBL1444,1.9,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL4564431,8720.0,Cc1[nH]c2ccccc2c1/C=N\Nc1ccc(Cl)cc1
CHEMBL4449929,130.0,Cc1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(C)cc3)c2)cc1
CHEMBL4436270,3200.0,Cc1cc(C)c(C)c(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3c(C)c(C)cc(C)c3C)c2)c1C
CHEMBL4462178,210.0,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc3ccccc3c2)c1)c1ccc2ccccc2c1
CHEMBL4531367,11600.0,COc1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(OC)cc3)c2)cc1
CHEMBL4556427,430.0,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1)c1ccc(C(F)(F)F)cc1
CHEMBL4536389,2190.0,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(F)cc1
CHEMBL4460718,50.0,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc(Cl)cc2)c1)c1ccc(Cl)cc1
CHEMBL4590541,60.0,O=S(=O)(NCc1cccc(CNS(=O)(=O)c2ccc(Br)cc2)c1)c1ccc(Br)cc1
CHEMBL4444996,160.0,N#Cc1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(C#N)cc3)c2)cc1
CHEMBL4567479,280.0,CC(=O)c1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(C(C)=O)cc3)c2)cc1
CHEMBL2299369,5500.0,S=C(NCc1cccc(CNC(=S)Nc2ccc(Cl)cc2)c1)Nc1ccc(Cl)cc1
CHEMBL4555477,3670.0,O=[N+]([O-])c1ccccc1S(=O)(=O)NCc1cccc(CNS(=O)(=O)c2ccccc2[N+](=O)[O-])c1
CHEMBL4439561,2750.0,O=[N+]([O-])c1cccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3cccc([N+](=O)[O-])c3)c2)c1
CHEMBL4448018,3300.0,Nc1cccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3cccc(N)c3)c2)c1
CHEMBL4585518,12500.0,Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccc(CNS(=O)(=O)c3c(C)c(C)cc(C)c3C)cc2)c1C
CHEMBL4527809,660.0,N#Cc1ccc(S(=O)(=O)NCc2ccc(CNS(=O)(=O)c3ccc(C#N)cc3)cc2)cc1
CHEMBL4543747,530.0,COc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)cc1
CHEMBL4446561,780.0,O=S(=O)(Nc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1)c1ccc(Cl)cc1
CHEMBL1444,1.9,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL4570681,370.0,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1
CHEMBL2299368,800.0,O=[N+]([O-])c1ccc(NC(=S)NCc2cccc(CNC(=S)Nc3ccc([N+](=O)[O-])cc3)c2)cc1
CHEMBL1444,10.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL1093458,6100.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1
CHEMBL4437198,5100.0,CC[C@H](Nc1cc(C)nc(Nc2cccc(O)c2)n1)c1nccs1
CHEMBL4568316,11000.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCCO)ccc(NCCCO)c21
CHEMBL4474808,20900.0,N[C@@H]1CCN(Cc2cc(O)c3cc(F)ccc3n2)C[C@H]1O
CHEMBL1991089,95300.0,COC(=O)c1ccc(NCC2=CC(=O)c3ccccc3C2=O)cc1
CHEMBL4453737,21700.0,O=C(CCc1ccc(O)c(Cl)c1)NCc1csc(=O)[nH]1
CHEMBL4514728,105.0,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12
CHEMBL4468497,520.0,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C(O)=C12
CHEMBL487113,270.0,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12
CHEMBL3754471,60.0,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12
CHEMBL4451962,405.0,C[C@@H]1CC2=CCCC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12
CHEMBL3751881,170.0,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL4460869,175.0,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CC[C@H]3O[C@H]3[C@H]12
CHEMBL4564333,560.0,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC=C[C@H]12
CHEMBL4575994,55.0,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
CHEMBL4454575,110.0,C=CC[C@@H]1CC2=C(O)C(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12
CHEMBL4520056,210.0,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12
CHEMBL4515880,840.0,C[C@]12CCC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL4520027,880.0,C[C@]12CCC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL29863,2300.0,CCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL28669,3000.0,CC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL28668,3000.0,CCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL25735,1300.0,CCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29230,400.0,CC(C)CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL287647,1100.0,CCC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29521,600.0,CCCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29339,1500.0,CCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29338,1700.0,CCCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL421149,43.0,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12
CHEMBL159073,40.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12
CHEMBL31760,0.7,C=C(c1ccc(C#N)cc1)n1ccnc1
CHEMBL10026,800.0,O=C1/C(=C/c2ccncc2)C(c2ccccc2)Oc2ccccc21
CHEMBL10137,620.0,COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O
CHEMBL4583456,91.0,COc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1ccnc1
CHEMBL4540847,41.0,Oc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1ccnc1
CHEMBL3622055,0.26,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1
CHEMBL322322,2.3,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1
CHEMBL108483,0.82,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1
CHEMBL3622064,0.25,N#Cc1ccc(N(Cc2ccc3c(Br)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1
CHEMBL3622063,2.1,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1
CHEMBL4465348,0.2,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1
CHEMBL1997442,100.0,COc1ccc2c(c1)C(N)=C(Cc1ccncc1)C2=O
CHEMBL188664,210.0,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12
CHEMBL108425,0.4,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1
CHEMBL4520995,0.12,O=[N+]([O-])c1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1
CHEMBL1629803,6500.0,C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL3622064,0.25,N#Cc1ccc(N(Cc2ccc3c(Br)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1
CHEMBL3622063,26.0,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1
CHEMBL1444,2.18,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL4563511,19.66,O=[N+]([O-])c1cccc(CN(c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)n2cnnc2)c1
CHEMBL4546916,73.17,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(-c3ccccc3)c2)n2cnnc2)c1
CHEMBL4556775,17.42,O=[N+]([O-])c1ccc(N(Cc2cccc(C(F)(F)F)c2)n2cnnc2)cc1-c1ccccc1
CHEMBL4560281,14.53,O=[N+]([O-])c1ccc(N(Cc2ccc(C(F)(F)F)cc2)n2cnnc2)cc1-c1ccccc1
CHEMBL4592407,30.19,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1-c1ccccc1
CHEMBL4574913,9.02,O=[N+]([O-])c1ccc(N(Cc2ccc(Cl)cc2)n2cnnc2)cc1Br
CHEMBL4514474,17.38,O=[N+]([O-])c1ccc(N(Cc2cccc(C(F)(F)F)c2)n2cnnc2)cc1Br
CHEMBL4526798,43.57,O=[N+]([O-])c1ccc(N(Cc2ccc(C(F)(F)F)cc2)n2cnnc2)cc1Br
CHEMBL4564168,58.85,N#Cc1ccccc1CN(c1ccc([N+](=O)[O-])c(Br)c1)n1cnnc1
CHEMBL4568674,57.58,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1
CHEMBL4575939,12.12,O=[N+]([O-])c1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1
CHEMBL4536893,39.77,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1Br
CHEMBL4547558,90.73,O=[N+]([O-])c1ccc(Nn2cnnc2)cc1Br
CHEMBL4547558,90.78,O=[N+]([O-])c1ccc(Nn2cnnc2)cc1Br
CHEMBL4536893,39.81,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1Br
